chuzu,ditie,fukuan,jiage,louceng,mianji,xiaoqu,zhuangxiu
整租,距离地铁安德里北街1119米,押1付3,8800,低楼层/15层,88,盛辉嘉园,精装
整租,距离地铁健德门1151米,押2付3,6200,中楼层/6层,46.7,马甸南村,简装
整租,距离地铁积水潭538米,押2付3,7300,高楼层/7层,70,普天大院,中装
整租,距离地铁积水潭707米,押2付3,9500,高楼层/18层,68,新街口外大街18号,毛坯
整租,距离地铁安德里北街1034米,押1付3,8000,中楼层/21层,68,什坊街,中装
整租,距离地铁安德里北街775米,押2付3,5500,底层/7层,60,黄寺大街24号院,中装
整租,距离地铁安华桥765米,押2付3,45000,高楼层/17层,300,阳光丽景,中装
整租,距离地铁安德里北街1054米,押2付3,15000,中楼层/16层,121,北广家园,精装
整租,距离地铁安华桥765米,押2付3,28500,高楼层/17层,205.34,阳光丽景,精装
整租,距离地铁积水潭993米,押1付3,8500,高楼层/18层,65,德胜里一区,简装
整租,距离地铁安德里北街1060米,押1付6,16000,中楼层/20层,130,德胜置业,精装
整租,距离地铁健德门1324米,押2付3,5800,底层/20层,40,吉第嘉园,精装
整租,距离地铁安德里北街1124米,押2付3,22000,高楼层/20层,180,德胜君玺,精装
整租,距离地铁安德里北街1060米,押1付3,13500,低楼层/15层,97,德胜置业,精装
整租,距离地铁健德门1324米,押1付3,6500,低楼层/17层,42.22,吉第嘉园,精装
整租,距离地铁积水潭953米,押2付3,6500,顶层/6层,58,德隆家园6号院,中装
整租,距离地铁积水潭1291米,押1付3,8000,中楼层/6层,65,新明胡同,精装
整租,距离地铁积水潭729米,押2付3,7800,高楼层/6层,65,辛勤胡同,精装
整租,距离地铁积水潭927米,押1付3,9500,高楼层/22层,85,德隆家园9号院,精装
整租,距离地铁安德里北街1473米,押1付3,13500,低楼层/20层,115,新风街1号院,精装
整租,距离地铁安德里北街1473米,押2付3,14000,高楼层/20层,125,新风街1号院,精装
整租,距离地铁安德里北街1473米,押2付3,9500,中楼层/20层,85,新风街1号院,中装
整租,距离地铁安德里北街1060米,押2付3,10000,中楼层/16层,92,德胜置业,简装
整租,距离地铁积水潭993米,押2付3,8500,高楼层/18层,60,德胜里一区,精装
