chuzu,ditie,fukuan,jiage,louceng,mianji,xiaoqu,zhuangxiu
整租,距离地铁复兴门303米,押2付3,9000,低楼层/21层,85,复兴门北大街,中装
整租,距离地铁阜成门1107米,押1付3,10500,中楼层/19层,57,恒华国际,精装
整租,距离地铁木樨地934米,押2付3,7500,顶层/6层,60,三里河居民区,精装
月坛,距离地铁南礼士路656米,押1付12,5000,顶层/6层,39.9,二七剧场路13号院,其他
整租,距离地铁阜成门936米,押2付3,7200,高楼层/6层,60,月坛北小街,简装
整租,距离地铁阜成门1107米,押2付3,29000,低楼层/19层,153,恒华国际,精装
整租,距离地铁阜成门1107米,押2付3,10500,高楼层/19层,72,恒华国际,精装
整租,距离地铁木樨地1320米,押2付3,8000,中楼层/5层,57,洪茂沟,中装
整租,距离地铁南礼士路476米,押2付3,8800,高楼层/6层,75,地藏庵,中装
整租,距离地铁阜成门936米,押1付3,5500,低楼层/6层,65,月坛北小街,中装
整租,距离地铁阜成门1107米,押2付3,21000,高楼层/19层,72,恒华国际,精装
月坛,距离地铁木樨地1106米,押1付3,7500,底层/6层,47.6,三里河北街2号院,其他
整租,距离地铁阜成门1107米,押2付3,45800,低楼层/21层,228.31,恒华国际,中装
合租,距离地铁南礼士路610米,押2付3,2500,底层/6层,30,铁二区,简装
合租,距离地铁南礼士路610米,押2付3,2500,底层/6层,60.5,铁二区,中装
整租,距离地铁南礼士路599米,押1付3,7500,高楼层/7层,68,南礼士路三条北里,中装
月坛,距离地铁南礼士路599米,押1付3,13500,中楼层/11层,94.08,南礼士路三条北里,其他
整租,距离地铁复兴门303米,押2付3,6500,中楼层/21层,40,复兴门北大街,精装
整租,距离地铁木樨地1010米,押1付3,10000,中楼层/18层,56.2,三里河北街3号院,中装
距离地铁复兴门23米,距离地铁复兴门23米,押1付3,4100,高楼层/12层,42,复兴门外大街20、22、24、26号楼,整租
月坛,距离地铁木樨地535米,押1付3,9500,中楼层/20层,90,三里河二区,其他
距离地铁阜成门319米,距离地铁阜成门319米,押1付3,4000,底层/4层,14,南礼士路甲1号院,合租
距离地铁阜成门319米,距离地铁阜成门319米,押1付3,4300,底层/4层,20,南礼士路甲1号院,合租
距离地铁复兴门23米,距离地铁复兴门23米,押1付3,5300,高楼层/12层,50,复兴门外大街20、22、24、26号楼,整租
月坛,距离地铁木樨地1043米,押1付3,5800,中楼层/5层,36.2,三里河一区,其他
月坛,距离地铁木樨地535米,押1付3,10500,中楼层/18层,106,三里河二区,其他
