chuzu,ditie,fukuan,jiage,louceng,mianji,xiaoqu,zhuangxiu
距离地铁首经贸540米,距离地铁首经贸540米,押1付3,2700,高楼层/21层,18,万年花城一期回迁,合租
玉泉营,距离地铁纪家庙697米,押1付3,5300,中楼层/6层,56.09,万柳园,其他
玉泉营,距离地铁首经贸377米,押1付3,5000,低楼层/6层,65,育菲园东里,其他
玉泉营,距离地铁丰台站451米,押1付3,4400,高楼层/31层,42.15,三环新城7号院,其他
玉泉营,距离地铁首经贸763米,押1付12,4900,中楼层/6层,66.36,育芳园甲1号院,其他
玉泉营,距离地铁首经贸377米,押1付3,3500,顶层/6层,75,育菲园东里,其他
玉泉营,距离地铁丰台站451米,押1付3,2400,中楼层/31层,20,三环新城7号院,其他
距离地铁首经贸284米,距离地铁首经贸284米,押1付3,2900,底层/27层,18,OLD万年花城二期,合租
合租,距离地铁纪家庙1151米,押1付3,2400,中楼层/24层,12,青秀城,中装
整租,距离地铁纪家庙1151米,押2付3,8500,低楼层/11层,120,青秀城,中装
整租,距离地铁科怡路896米,押2付3,9000,中楼层/16层,127.66,鸿业兴园一区,精装
整租,距离地铁首经贸334米,押2付3,7500,低楼层/20层,103,万年花城四期,精装
整租,距离地铁首经贸625米,押2付3,9000,中楼层/17层,127,万年花城三期,精装
整租,距离地铁纪家庙697米,押2付3,4300,底层/6层,39.7,万柳园,中装
整租,距离地铁丰台南路842米,押2付3,3800,底层/4层,39.4,新村二里,精装
整租,距离地铁纪家庙1151米,押1付3,4200,高楼层/18层,70,青秀城,精装
整租,距离地铁丰台南路842米,押2付3,4600,底层/4层,68,新村二里,中装
